user_id	avg_pay_amt	avg_pay_amt_weekdays
7445	[49,65)	>=65
7446	>=65	[36,49)
7447	[36,49)	未知
7448	<29	<29
7449	[29,36)	[29,36)
7450	[49,65)	[49,65)
7451	<29	<29
7452	[29,36)	[29,36)
7453	<29	<29
7454	<29	<29
7455	[49,65)	[49,65)
7456	[36,49)	[36,49)
7457	[29,36)	[29,36)
7458	>=65	>=65
7459	<29	<29
7460	>=65	>=65
7461	[49,65)	[49,65)
7462	>=65	[49,65)
7463	<29	<29
7464	>=65	>=65
7465	>=65	[49,65)
7466	[29,36)	[29,36)
7467	<29	<29
7468	<29	<29
7469	[49,65)	[49,65)
7470	[49,65)	[49,65)
7471	>=65	[49,65)
7472	[36,49)	[36,49)
7473	>=65	>=65
7474	[49,65)	[49,65)
7475	[49,65)	[49,65)
7476	[49,65)	[49,65)
7477	[29,36)	[29,36)
7478	[29,36)	[29,36)
7479	[29,36)	<29
7480	<29	<29
7481	>=65	>=65
7482	[49,65)	[49,65)
7483	[49,65)	[49,65)
7484	<29	<29
7485	<29	<29
7486	[49,65)	[49,65)
7487	<29	<29
7488	[29,36)	[29,36)
7489	>=65	>=65
7490	<29	<29
7491	[49,65)	[49,65)
7492	>=65	>=65
7493	<29	<29
7494	[36,49)	[36,49)
7495	[36,49)	[36,49)
7496	[36,49)	未知
7497	[49,65)	未知
7498	[36,49)	[36,49)
7499	<29	<29
7500	>=65	>=65
7501	>=65	>=65
7502	[29,36)	[29,36)
7503	[49,65)	[49,65)
7504	[36,49)	[29,36)
7505	<29	<29
7506	<29	<29
7507	>=65	>=65
7508	<29	[29,36)
7509	[36,49)	[36,49)
7510	>=65	>=65
7511	>=65	>=65
7512	>=65	>=65
7513	<29	<29
7514	<29	<29
7515	[29,36)	[29,36)
7516	>=65	>=65
7517	[49,65)	[49,65)
7518	>=65	[49,65)
7519	[29,36)	[36,49)
7520	>=65	>=65
7521	>=65	>=65
7522	[36,49)	[36,49)
7523	[49,65)	[36,49)
7524	[36,49)	[36,49)
7525	[36,49)	[36,49)
7526	>=65	>=65
7527	>=65	>=65
7528	[29,36)	<29
7529	[36,49)	[36,49)
7530	[36,49)	[36,49)
7531	>=65	>=65
7532	[36,49)	[36,49)
7533	>=65	>=65
7534	[36,49)	[36,49)
7535	[36,49)	未知
7536	[36,49)	[36,49)
7537	[29,36)	[29,36)
7538	>=65	>=65
7539	>=65	>=65
7540	<29	<29
7541	[49,65)	[49,65)
7542	[29,36)	[29,36)
7543	<29	<29
7544	<29	<29
7545	<29	<29
7546	[36,49)	[36,49)
7547	>=65	>=65
7548	>=65	>=65
7549	[29,36)	[29,36)
7550	[49,65)	[49,65)
7551	<29	<29
7552	[36,49)	[36,49)
7553	[29,36)	[29,36)
7554	[49,65)	[49,65)
7555	[36,49)	未知
7556	[36,49)	[36,49)
7557	<29	<29
7558	[49,65)	[49,65)
7559	<29	<29
7560	<29	<29
7561	[29,36)	[29,36)
7562	<29	<29
7563	[29,36)	[29,36)
7564	[36,49)	[36,49)
7565	<29	<29
7566	>=65	>=65
7567	>=65	>=65
7568	<29	<29
7569	[49,65)	[49,65)
7570	[36,49)	[36,49)
7571	<29	<29
7572	[36,49)	[36,49)
7573	[36,49)	[36,49)
7574	>=65	>=65
7575	[36,49)	未知
7576	[36,49)	[36,49)
7577	[36,49)	[36,49)
7578	>=65	>=65
7579	>=65	>=65
7580	>=65	>=65
7581	[29,36)	[29,36)
7582	[49,65)	[49,65)
7583	<29	<29
7584	[36,49)	[36,49)
7585	[29,36)	[29,36)
7586	[49,65)	[49,65)
7587	[36,49)	[36,49)
7588	[36,49)	[36,49)
7589	>=65	>=65
7590	<29	<29
7591	[36,49)	未知
7592	<29	<29
7593	[49,65)	[36,49)
7594	<29	<29
7595	<29	<29
7596	<29	<29
7597	[29,36)	[29,36)
7598	[29,36)	[29,36)
7599	[36,49)	[36,49)
7600	<29	<29
7601	[49,65)	[49,65)
7602	<29	<29
7603	<29	[29,36)
7604	[29,36)	[29,36)
7605	[36,49)	[36,49)
7606	>=65	>=65
7607	[49,65)	[49,65)
7608	[36,49)	<29
7609	<29	<29
7610	<29	[29,36)
7611	[36,49)	[36,49)
7612	[36,49)	未知
7613	[49,65)	[49,65)
7614	[36,49)	[36,49)
7615	[29,36)	[29,36)
7616	[49,65)	[49,65)
7617	<29	<29
7618	[36,49)	[36,49)
7619	[49,65)	[36,49)
7620	<29	<29
7621	<29	<29
7622	[36,49)	未知
7623	[49,65)	[36,49)
7624	[36,49)	[36,49)
7625	<29	<29
7626	>=65	>=65
7627	>=65	>=65
7628	<29	<29
7629	>=65	[36,49)
7630	<29	<29
7631	[29,36)	[29,36)
7632	>=65	>=65
7633	>=65	>=65
7634	<29	<29
7635	>=65	>=65
7636	<29	<29
7637	>=65	>=65
7638	>=65	>=65
7639	[49,65)	[49,65)
7640	<29	<29
7641	[49,65)	[49,65)
7642	<29	<29
7643	[36,49)	[36,49)
7644	[36,49)	未知
7645	[36,49)	[36,49)
7646	[29,36)	[29,36)
7647	>=65	>=65
7648	<29	<29
7649	[49,65)	[49,65)
7650	>=65	>=65
7651	[29,36)	[29,36)
7652	>=65	[49,65)
7653	[29,36)	[29,36)
7654	[29,36)	[29,36)
7655	[36,49)	未知
7656	[29,36)	[29,36)
7657	[36,49)	[36,49)
7658	[36,49)	[36,49)
7659	[36,49)	[36,49)
7660	[36,49)	[36,49)
7661	<29	<29
7662	[36,49)	[36,49)
7663	[29,36)	[29,36)
7664	[49,65)	[49,65)
7665	[36,49)	[36,49)
7666	<29	<29
7667	>=65	>=65
7668	>=65	>=65
7669	[49,65)	[49,65)
7670	<29	<29
7671	>=65	>=65
7672	[49,65)	未知
7673	[36,49)	[36,49)
7674	[29,36)	<29
7675	[36,49)	[36,49)
7676	<29	<29
7677	<29	<29
7678	[29,36)	[29,36)
7679	[29,36)	[36,49)
7680	[36,49)	[36,49)
7681	>=65	>=65
7682	[49,65)	[49,65)
7683	>=65	>=65
7684	[29,36)	[36,49)
7685	[29,36)	[29,36)
7686	>=65	>=65
7687	[36,49)	未知
7688	>=65	>=65
7689	<29	<29
7690	[29,36)	<29
7691	<29	[29,36)
7692	>=65	>=65
7693	[36,49)	未知
7694	[36,49)	[36,49)
7695	<29	<29
7696	>=65	>=65
7697	[29,36)	[29,36)
7698	<29	<29
7699	<29	[29,36)
7700	[49,65)	未知
7701	[49,65)	>=65
7702	[29,36)	[29,36)
7703	>=65	>=65
7704	[49,65)	[49,65)
7705	<29	<29
7706	>=65	>=65
7707	[36,49)	[36,49)
7708	[49,65)	[49,65)
7709	[29,36)	[29,36)
7710	[36,49)	未知
7711	[29,36)	[29,36)
7712	[49,65)	[49,65)
7713	>=65	>=65
7714	<29	<29
7715	[36,49)	[36,49)
7716	[49,65)	未知
7717	[36,49)	[29,36)
7718	>=65	>=65
7719	[36,49)	[36,49)
7720	>=65	>=65
7721	<29	<29
7722	[49,65)	[49,65)
7723	<29	<29
7724	>=65	>=65
7725	[36,49)	未知
7726	[36,49)	[36,49)
7727	>=65	>=65
7728	[49,65)	[49,65)
7729	[36,49)	[36,49)
7730	[36,49)	[36,49)
7731	[29,36)	[29,36)
7732	[36,49)	[36,49)
7733	[29,36)	[29,36)
7734	[29,36)	[29,36)
7735	[36,49)	[36,49)
7736	<29	<29
7737	[49,65)	[49,65)
7738	[49,65)	[49,65)
7739	[49,65)	[49,65)
7740	[36,49)	[36,49)
7741	[49,65)	[49,65)
7742	>=65	>=65
7743	[36,49)	[36,49)
7744	[36,49)	[36,49)
7745	[36,49)	未知
7746	>=65	>=65
7747	[49,65)	[49,65)
7748	[49,65)	未知
7749	>=65	>=65
7750	[49,65)	[49,65)
7751	[36,49)	[36,49)
7752	[49,65)	[49,65)
7753	<29	<29
7754	[49,65)	[49,65)
7755	[29,36)	[29,36)
7756	>=65	>=65
7757	>=65	>=65
7758	<29	<29
7759	[36,49)	未知
7760	>=65	[49,65)
7761	>=65	>=65
7762	[29,36)	[36,49)
7763	[36,49)	[36,49)
7764	>=65	>=65
7765	>=65	>=65
7766	<29	<29
7767	[36,49)	未知
7768	>=65	>=65
7769	[29,36)	[29,36)
7770	[49,65)	[49,65)
7771	>=65	>=65
7772	>=65	>=65
7773	<29	<29
7774	>=65	>=65
7775	>=65	>=65
7776	[29,36)	[29,36)
7777	[29,36)	[29,36)
7778	[36,49)	[36,49)
7779	[29,36)	[29,36)
7780	[29,36)	[29,36)
7781	[29,36)	[29,36)
7782	>=65	[49,65)
7783	<29	<29
7784	[29,36)	[29,36)
7785	<29	<29
7786	<29	<29
7787	[49,65)	[49,65)
7788	[49,65)	[49,65)
7789	<29	<29
7790	[29,36)	[29,36)
7791	[36,49)	[36,49)
7792	[49,65)	[36,49)
7793	<29	<29
7794	[49,65)	>=65
7795	[49,65)	[49,65)
7796	[29,36)	[29,36)
7797	[36,49)	[36,49)
7798	[49,65)	[49,65)
7799	>=65	>=65
7800	<29	<29
7801	[29,36)	[29,36)
7802	<29	<29
7803	[29,36)	[29,36)
7804	<29	<29
7805	>=65	>=65
7806	>=65	>=65
7807	[36,49)	[36,49)
7808	<29	<29
7809	>=65	>=65
7810	>=65	>=65
7811	[36,49)	[36,49)
7812	[36,49)	[36,49)
7813	>=65	>=65
7814	[29,36)	[29,36)
7815	<29	<29
7816	[49,65)	[49,65)
7817	>=65	>=65
7818	[29,36)	[29,36)
7819	<29	<29
7820	[36,49)	[36,49)
7821	[36,49)	[36,49)
7822	[36,49)	[36,49)
7823	[36,49)	[36,49)
7824	[29,36)	[29,36)
7825	[29,36)	[36,49)
7826	[36,49)	[36,49)
7827	>=65	>=65
7828	[29,36)	[29,36)
7829	>=65	>=65
7830	[29,36)	[29,36)
7831	[36,49)	[36,49)
7832	[36,49)	[36,49)
7833	<29	<29
7834	[36,49)	[36,49)
7835	[49,65)	[36,49)
7836	[29,36)	[29,36)
7837	[36,49)	未知
7838	[49,65)	[36,49)
7839	<29	<29
7840	>=65	[49,65)
7841	>=65	>=65
7842	<29	<29
7843	[29,36)	[29,36)
7844	[29,36)	[29,36)
7845	[29,36)	[29,36)
7846	<29	<29
7847	>=65	[49,65)
7848	<29	<29
7849	>=65	>=65
7850	<29	<29
7851	[36,49)	[36,49)
7852	[36,49)	[36,49)
7853	[49,65)	未知
7854	[36,49)	[36,49)
7855	[36,49)	[36,49)
7856	<29	<29
7857	>=65	>=65
7858	<29	<29
7859	[36,49)	[36,49)
7860	[36,49)	[36,49)
7861	<29	<29
7862	[36,49)	[36,49)
7863	>=65	>=65
7864	[29,36)	[29,36)
7865	<29	<29
7866	<29	<29
7867	[36,49)	[36,49)
7868	<29	<29
7869	<29	<29
7870	>=65	>=65
7871	>=65	>=65
7872	<29	<29
7873	>=65	>=65
7874	[49,65)	[49,65)
7875	[36,49)	[36,49)
7876	[29,36)	[29,36)
7877	[49,65)	[49,65)
7878	>=65	>=65
7879	>=65	[49,65)
7880	[29,36)	[29,36)
7881	>=65	>=65
7882	[49,65)	[49,65)
7883	[49,65)	[49,65)
7884	>=65	>=65
7885	[36,49)	[36,49)
7886	[29,36)	[29,36)
7887	[36,49)	未知
7888	<29	<29
7889	[29,36)	[29,36)
7890	[36,49)	未知
7891	[49,65)	[49,65)
7892	[49,65)	>=65
7893	[49,65)	[49,65)
7894	>=65	>=65
7895	[36,49)	未知
7896	<29	<29
7897	>=65	>=65
7898	<29	<29
7899	<29	<29
7900	>=65	>=65
7901	[49,65)	[49,65)
7902	[29,36)	[29,36)
7903	[29,36)	[29,36)
7904	<29	<29
7905	[36,49)	[36,49)
7906	>=65	>=65
7907	<29	<29
7908	<29	<29
7909	>=65	>=65
7910	[36,49)	[36,49)
7911	[36,49)	[36,49)
7912	>=65	>=65
7913	[36,49)	[36,49)
7914	>=65	>=65
7915	[36,49)	未知
7916	>=65	[49,65)
7917	[36,49)	未知
7918	[29,36)	[29,36)
7919	[49,65)	[36,49)
7920	[29,36)	[29,36)
7921	>=65	>=65
7922	[29,36)	[36,49)
7923	>=65	>=65
7924	<29	<29
7925	[36,49)	[36,49)
7926	[36,49)	[36,49)
7927	[29,36)	[29,36)
7928	[49,65)	[49,65)
7929	<29	<29
7930	>=65	>=65
7931	<29	<29
7932	[36,49)	[36,49)
7933	[49,65)	[49,65)
7934	[29,36)	[29,36)
7935	[36,49)	[36,49)
7936	>=65	>=65
7937	[49,65)	[49,65)
7938	[36,49)	[36,49)
7939	[29,36)	[29,36)
7940	<29	<29
7941	<29	<29
7942	>=65	>=65
7943	>=65	>=65
7944	[29,36)	<29
7945	<29	<29
7946	<29	<29
7947	[36,49)	未知
7948	[49,65)	[49,65)
7949	[36,49)	未知
7950	[29,36)	[29,36)
7951	[49,65)	[49,65)
7952	[29,36)	<29
7953	<29	<29
7954	[29,36)	[29,36)
7955	[49,65)	[36,49)
7956	>=65	>=65
7957	[29,36)	[29,36)
7958	>=65	>=65
7959	<29	[29,36)
7960	<29	<29
7961	[36,49)	[36,49)
7962	[29,36)	[29,36)
7963	[29,36)	<29
7964	>=65	>=65
7965	<29	<29
7966	[29,36)	[29,36)
7967	[29,36)	[29,36)
7968	<29	<29
7969	>=65	>=65
7970	[29,36)	[29,36)
7971	<29	<29
7972	>=65	>=65
7973	<29	<29
7974	<29	<29
7975	<29	<29
7976	[29,36)	[29,36)
7977	[36,49)	[36,49)
7978	[36,49)	[36,49)
7979	[36,49)	未知
7980	[29,36)	[29,36)
7981	<29	<29
7982	>=65	>=65
7983	[36,49)	[36,49)
7984	[29,36)	[29,36)
7985	<29	<29
7986	[36,49)	[36,49)
7987	<29	<29
7988	<29	<29
7989	<29	<29
7990	[49,65)	[36,49)
7991	[36,49)	[36,49)
7992	[29,36)	[29,36)
7993	[29,36)	<29
7994	>=65	>=65
7995	[36,49)	[36,49)
7996	[36,49)	[36,49)
7997	[36,49)	未知
7998	<29	<29
7999	[36,49)	[36,49)
8000	<29	<29
8001	[49,65)	[49,65)
8002	<29	<29
8003	>=65	>=65
8004	[36,49)	[36,49)
8005	<29	<29
8006	[29,36)	[36,49)
8007	[36,49)	[36,49)
8008	[36,49)	[36,49)
8009	[29,36)	[29,36)
8010	<29	<29
8011	[29,36)	[29,36)
8012	<29	<29
8013	[49,65)	[49,65)
8014	[49,65)	[49,65)
8015	[36,49)	[36,49)
8016	>=65	>=65
8017	[49,65)	[49,65)
8018	<29	<29
8019	<29	<29
8020	[36,49)	[36,49)
8021	<29	<29
8022	<29	<29
8023	>=65	>=65
8024	[36,49)	未知
8025	>=65	>=65
8026	>=65	>=65
8027	>=65	>=65
8028	[49,65)	[49,65)
8029	[36,49)	[36,49)
8030	[29,36)	[29,36)
8031	>=65	>=65
8032	[36,49)	[36,49)
8033	[36,49)	[36,49)
8034	>=65	>=65
8035	[29,36)	[29,36)
8036	[36,49)	[29,36)
8037	[29,36)	[29,36)
8038	>=65	>=65
8039	>=65	>=65
8040	[36,49)	[36,49)
8041	[49,65)	[49,65)
8042	>=65	>=65
8043	[36,49)	[36,49)
8044	[36,49)	[36,49)
8045	[36,49)	[36,49)
8046	[29,36)	[29,36)
8047	[36,49)	未知
8048	[36,49)	[36,49)
8049	[36,49)	[36,49)
8050	[36,49)	未知
8051	[49,65)	[49,65)
8052	[36,49)	未知
8053	[36,49)	[29,36)
8054	[49,65)	[49,65)
8055	[29,36)	[29,36)
8056	[29,36)	[29,36)
8057	[36,49)	[36,49)
8058	[49,65)	>=65
8059	<29	<29
8060	[36,49)	未知
8061	[36,49)	[36,49)
8062	>=65	>=65
8063	[36,49)	[36,49)
8064	[36,49)	[36,49)
8065	<29	<29
8066	[49,65)	[49,65)
8067	<29	<29
8068	[29,36)	[29,36)
8069	<29	<29
8070	>=65	>=65
8071	>=65	>=65
8072	[49,65)	[49,65)
8073	[36,49)	[36,49)
8074	[36,49)	[36,49)
8075	[49,65)	[49,65)
8076	>=65	>=65
8077	>=65	>=65
8078	[36,49)	[36,49)
8079	[29,36)	[29,36)
8080	<29	<29
8081	[29,36)	[29,36)
8082	[36,49)	[36,49)
8083	[29,36)	[29,36)
8084	<29	<29
8085	>=65	>=65
8086	[36,49)	[36,49)
8087	[36,49)	[36,49)
8088	<29	<29
8089	[49,65)	[49,65)
8090	>=65	[49,65)
8091	<29	<29
8092	<29	<29
8093	[36,49)	[36,49)
8094	[29,36)	[29,36)
8095	<29	<29
8096	<29	<29
8097	[49,65)	[49,65)
8098	>=65	>=65
8099	[36,49)	[36,49)
8100	<29	<29
8101	[36,49)	[36,49)
8102	>=65	[49,65)
8103	<29	<29
8104	[49,65)	[49,65)
8105	>=65	>=65
8106	[36,49)	[36,49)
8107	[36,49)	[36,49)
8108	>=65	>=65
8109	[49,65)	[49,65)
8110	[36,49)	[36,49)
8111	[29,36)	<29
8112	[29,36)	[29,36)
8113	<29	<29
8114	<29	<29
8115	[49,65)	[49,65)
8116	<29	<29
8117	>=65	>=65
8118	[36,49)	<29
8119	[29,36)	[29,36)
8120	<29	<29
8121	[29,36)	[29,36)
8122	[36,49)	[36,49)
8123	<29	<29
8124	[36,49)	[36,49)
8125	<29	<29
8126	[49,65)	[49,65)
8127	<29	<29
8128	[29,36)	[29,36)
8129	>=65	>=65
8130	>=65	[49,65)
8131	[49,65)	[49,65)
8132	[36,49)	[36,49)
8133	<29	<29
8134	>=65	[49,65)
8135	[49,65)	[49,65)
8136	<29	<29
8137	[49,65)	>=65
8138	<29	<29
8139	[29,36)	[29,36)
8140	[49,65)	[49,65)
8141	[29,36)	[29,36)
8142	[29,36)	[36,49)
8143	>=65	[49,65)
8144	<29	[29,36)
8145	<29	<29
8146	>=65	>=65
8147	[49,65)	[36,49)
8148	<29	<29
8149	<29	<29
8150	<29	<29
8151	[49,65)	[49,65)
8152	[49,65)	[49,65)
8153	[29,36)	[29,36)
8154	<29	<29
8155	[36,49)	[36,49)
8156	<29	<29
8157	>=65	>=65
8158	[36,49)	[36,49)
8159	>=65	>=65
8160	<29	<29
8161	[49,65)	[49,65)
8162	<29	<29
8163	[49,65)	[49,65)
8164	>=65	>=65
8165	[49,65)	[49,65)
8166	<29	<29
8167	[36,49)	[36,49)
8168	[36,49)	[36,49)
8169	<29	<29
8170	<29	<29
8171	[36,49)	未知
8172	<29	<29
8173	[36,49)	[36,49)
8174	<29	<29
8175	<29	<29
8176	[36,49)	[29,36)
8177	<29	<29
8178	[49,65)	[36,49)
8179	>=65	>=65
8180	[36,49)	[29,36)
8181	>=65	>=65
8182	[49,65)	[49,65)
8183	[36,49)	[36,49)
8184	[29,36)	<29
8185	<29	<29
8186	<29	<29
8187	<29	<29
8188	[49,65)	未知
8189	<29	<29
8190	<29	[29,36)
8191	<29	<29
8192	[36,49)	[36,49)
8193	[49,65)	[49,65)
8194	<29	<29
8195	[36,49)	[36,49)
8196	[29,36)	[29,36)
8197	[29,36)	[29,36)
8198	[29,36)	[29,36)
8199	<29	<29
8200	[29,36)	[29,36)
8201	[36,49)	[36,49)
8202	[29,36)	[29,36)
8203	>=65	>=65
8204	[49,65)	[49,65)
8205	[36,49)	[36,49)
8206	>=65	>=65
8207	[49,65)	[49,65)
8208	[29,36)	[29,36)
8209	[29,36)	[29,36)
8210	[49,65)	[49,65)
8211	>=65	>=65
8212	[36,49)	[36,49)
8213	>=65	>=65
8214	<29	<29
8215	[36,49)	[36,49)
8216	>=65	>=65
8217	[49,65)	[36,49)
8218	[36,49)	[36,49)
8219	<29	<29
8220	[36,49)	[36,49)
8221	[49,65)	[36,49)
8222	>=65	>=65
8223	[49,65)	[49,65)
8224	[36,49)	[36,49)
8225	<29	<29
8226	<29	<29
8227	<29	<29
8228	<29	<29
8229	<29	<29
8230	<29	[29,36)
8231	<29	<29
8232	<29	<29
8233	[36,49)	[29,36)
8234	[49,65)	[49,65)
8235	[29,36)	[29,36)
8236	<29	<29
8237	[36,49)	[36,49)
8238	[36,49)	[36,49)
8239	[29,36)	[29,36)
8240	[36,49)	[36,49)
8241	[36,49)	[36,49)
8242	<29	<29
8243	[49,65)	未知
8244	[29,36)	[29,36)
8245	[29,36)	<29
8246	<29	<29
8247	[29,36)	[29,36)
8248	[36,49)	未知
8249	[49,65)	[49,65)
8250	[29,36)	[29,36)
8251	[36,49)	[36,49)
8252	[36,49)	未知
8253	[29,36)	[29,36)
8254	<29	<29
8255	<29	<29
8256	<29	<29
8257	<29	<29
8258	[49,65)	[49,65)
8259	[49,65)	[49,65)
8260	[36,49)	未知
8261	[49,65)	[49,65)
8262	[36,49)	[36,49)
8263	>=65	>=65
8264	[36,49)	[36,49)
8265	[36,49)	未知
8266	>=65	[49,65)
8267	>=65	>=65
8268	<29	<29
8269	[29,36)	[29,36)
8270	<29	<29
8271	[29,36)	[29,36)
8272	[36,49)	[36,49)
8273	<29	<29
8274	>=65	>=65
8275	<29	<29
8276	<29	<29
8277	<29	<29
8278	<29	<29
8279	<29	<29
8280	>=65	[49,65)
8281	[29,36)	[29,36)
8282	[49,65)	未知
8283	<29	<29
8284	<29	<29
8285	<29	<29
8286	>=65	>=65
8287	>=65	>=65
8288	[36,49)	[36,49)
8289	[29,36)	[29,36)
8290	[29,36)	<29
8291	[36,49)	[36,49)
8292	[36,49)	[36,49)
8293	>=65	>=65
8294	<29	<29
8295	<29	<29
8296	[29,36)	[29,36)
8297	[49,65)	[49,65)
8298	[36,49)	[36,49)
8299	[36,49)	未知
8300	[49,65)	未知
8301	<29	<29
8302	>=65	>=65
8303	<29	<29
8304	<29	<29
8305	[36,49)	[36,49)
8306	<29	<29
8307	[49,65)	[36,49)
8308	[29,36)	[29,36)
8309	<29	<29
8310	[36,49)	未知
8311	[49,65)	[49,65)
8312	[36,49)	[36,49)
8313	>=65	>=65
8314	<29	<29
8315	<29	[29,36)
8316	[36,49)	[36,49)
8317	[29,36)	[29,36)
8318	[49,65)	[49,65)
8319	<29	<29
8320	[29,36)	[29,36)
8321	[49,65)	[49,65)
8322	<29	<29
8323	>=65	>=65
8324	[49,65)	[49,65)
8325	[29,36)	[29,36)
8326	>=65	[49,65)
8327	[36,49)	[36,49)
8328	<29	<29
8329	[49,65)	[49,65)
8330	[36,49)	[36,49)
8331	[49,65)	[49,65)
8332	[29,36)	[29,36)
8333	[29,36)	[29,36)
8334	[49,65)	[49,65)
8335	<29	<29
8336	[29,36)	<29
8337	<29	<29
8338	[36,49)	[36,49)
8339	>=65	>=65
8340	[29,36)	[29,36)
8341	[49,65)	[49,65)
8342	<29	<29
8343	[49,65)	[49,65)
8344	<29	<29
8345	[36,49)	[36,49)
8346	[36,49)	未知
8347	[36,49)	[36,49)
8348	<29	[29,36)
8349	[29,36)	[29,36)
8350	[49,65)	[49,65)
8351	[49,65)	[49,65)
8352	<29	<29
8353	<29	<29
8354	[49,65)	>=65
8355	[36,49)	[36,49)
8356	[29,36)	[29,36)
8357	[36,49)	[36,49)
8358	[36,49)	[36,49)
8359	[29,36)	[29,36)
8360	>=65	>=65
8361	>=65	>=65
8362	<29	[29,36)
8363	[36,49)	[36,49)
8364	[29,36)	[29,36)
8365	[49,65)	[49,65)
8366	[49,65)	[49,65)
8367	[36,49)	[36,49)
8368	<29	<29
8369	<29	<29
8370	[49,65)	未知
8371	[49,65)	[49,65)
8372	[36,49)	[36,49)
8373	<29	<29
8374	>=65	>=65
8375	>=65	>=65
8376	[49,65)	[49,65)
8377	[36,49)	[36,49)
8378	[49,65)	[49,65)
8379	[36,49)	[36,49)
8380	<29	<29
8381	[49,65)	[49,65)
8382	[36,49)	[36,49)
8383	>=65	>=65
8384	[49,65)	[49,65)
8385	<29	<29
8386	<29	<29
8387	[36,49)	[36,49)
8388	>=65	>=65
8389	[36,49)	[36,49)
8390	<29	<29
8391	>=65	>=65
8392	<29	<29
8393	>=65	[36,49)
8394	<29	<29
8395	[49,65)	[49,65)
8396	>=65	[49,65)
8397	<29	<29
8398	[36,49)	未知
8399	[49,65)	[49,65)
8400	>=65	>=65
8401	[49,65)	[49,65)
8402	[36,49)	[36,49)
8403	<29	<29
8404	[36,49)	[36,49)
8405	[36,49)	[36,49)
8406	[29,36)	[29,36)
8407	<29	<29
8408	<29	<29
8409	<29	<29
8410	[29,36)	[29,36)
8411	[49,65)	未知
8412	<29	[29,36)
8413	[49,65)	[49,65)
8414	[29,36)	[29,36)
8415	[29,36)	[29,36)
8416	[36,49)	[36,49)
8417	[49,65)	[49,65)
8418	<29	<29
8419	[36,49)	[36,49)
8420	[49,65)	[49,65)
8421	>=65	>=65
8422	<29	<29
8423	[36,49)	[36,49)
8424	[36,49)	[36,49)
8425	>=65	[49,65)
8426	[36,49)	[36,49)
8427	[29,36)	[29,36)
8428	[36,49)	[36,49)
8429	[36,49)	[36,49)
8430	[36,49)	[36,49)
8431	[49,65)	[49,65)
8432	<29	<29
8433	[49,65)	[49,65)
8434	<29	<29
8435	<29	<29
8436	[36,49)	未知
8437	<29	<29
8438	<29	<29
8439	>=65	>=65
8440	[49,65)	[49,65)
8441	>=65	>=65
8442	<29	<29
8443	[36,49)	[36,49)
8444	<29	<29
8445	<29	<29
8446	[49,65)	未知
8447	[36,49)	[36,49)
8448	[29,36)	[29,36)
8449	[36,49)	[36,49)
8450	[36,49)	[36,49)
8451	>=65	>=65
8452	>=65	>=65
8453	>=65	>=65
8454	>=65	>=65
8455	[29,36)	[29,36)
8456	>=65	>=65
8457	[36,49)	[36,49)
8458	<29	<29
8459	<29	<29
8460	>=65	>=65
8461	<29	<29
8462	<29	<29
8463	[49,65)	[49,65)
8464	<29	<29
8465	<29	<29
8466	[49,65)	未知
8467	<29	<29
8468	<29	<29
8469	[49,65)	[49,65)
8470	[36,49)	[36,49)
8471	[29,36)	[29,36)
8472	[49,65)	[49,65)
8473	[36,49)	[36,49)
8474	[49,65)	[49,65)
8475	[49,65)	[49,65)
8476	<29	<29
8477	[29,36)	[36,49)
8478	[29,36)	[29,36)
8479	[36,49)	未知
8480	[49,65)	[49,65)
8481	<29	<29
8482	[36,49)	[36,49)
8483	[36,49)	[36,49)
8484	>=65	>=65
8485	>=65	>=65
8486	>=65	>=65
8487	[36,49)	[36,49)
8488	[36,49)	[36,49)
8489	>=65	[49,65)
8490	<29	<29
8491	[49,65)	[49,65)
8492	[36,49)	[36,49)
8493	<29	<29
8494	[36,49)	未知
8495	[36,49)	[36,49)
8496	<29	<29
8497	[36,49)	[36,49)
8498	[49,65)	[49,65)
8499	[29,36)	[29,36)
8500	<29	[29,36)
8501	<29	<29
8502	[36,49)	[36,49)
8503	[49,65)	[49,65)
8504	<29	<29
8505	[49,65)	未知
8506	>=65	>=65
8507	[36,49)	[36,49)
8508	[36,49)	未知
8509	<29	<29
8510	[29,36)	[29,36)
8511	>=65	>=65
8512	[29,36)	[29,36)
8513	[49,65)	[49,65)
8514	[36,49)	[36,49)
8515	<29	[29,36)
8516	>=65	>=65
8517	[49,65)	[49,65)
8518	[29,36)	<29
8519	[29,36)	[29,36)
8520	>=65	>=65
8521	>=65	>=65
8522	<29	<29
8523	<29	<29
8524	[29,36)	[29,36)
8525	>=65	>=65
8526	[36,49)	[36,49)
8527	[49,65)	[49,65)
8528	>=65	>=65
8529	[49,65)	[49,65)
8530	[36,49)	[29,36)
8531	[49,65)	[49,65)
8532	[29,36)	[29,36)
8533	>=65	>=65
8534	<29	<29
8535	[49,65)	[49,65)
8536	[49,65)	未知
8537	>=65	[49,65)
8538	>=65	>=65
8539	[36,49)	[36,49)
8540	[49,65)	[49,65)
8541	>=65	>=65
8542	<29	<29
8543	[49,65)	[49,65)
8544	[49,65)	[49,65)
8545	>=65	>=65
8546	[36,49)	[36,49)
8547	[36,49)	[36,49)
8548	[29,36)	[29,36)
8549	<29	<29
8550	>=65	>=65
8551	[36,49)	[36,49)
8552	<29	<29
8553	[49,65)	>=65
